winery,avg_score
Ballancin                      ,87.0
Ballard Lane                   ,87.0
Ballast Stone Estate Wines     ,85.0
Ballatore                      ,84.0
Ballentine                     ,88.8484848485
Balletto                       ,89.2696629213
Balma Venitia                  ,86.6666666667
Balnaves of Coonawarra         ,88.6666666667
Balo                           ,88.625
Balthasar Ress                 ,91.125
Baluarte                       ,85.5
Balverne                       ,86.2727272727
Bandini Villa Pomona           ,87.0
Bandit                         ,84.6666666667
Banear                         ,86.3333333333
Banero                         ,84.0
Banfi                          ,88.4634146341
Banknote                       ,85.5
Banrock Station                ,83.5
Banshee Wines                  ,88.5
Banyan                         ,88.5
Bar Dog                        ,87.0
Baracchi                       ,88.0
Baracchi Riccardo              ,88.75
Barahonda                      ,88.0
Barale Fratelli                ,90.0454545455
Barba                          ,85.5714285714
Barbed Wire                    ,89.0
Barber                         ,87.2
Barberani                      ,88.0
Barbi                          ,85.3333333333
Barbieri                       ,91.9375
Barbour                        ,91.0
Barboursville Vineyards        ,87.5925925926
Barbàcan                       ,88.0
Barcino                        ,86.0
Barden                         ,92.6363636364
Bardessono                     ,88.625
Barefoot                       ,83.875
Barefoot Bubbly                ,85.1818181818
Barefoot Cellars               ,83.5833333333
Barefoot Refresh               ,84.5
Bargetto                       ,88.0512820513
Barham Mendelsohn              ,92.0
Baricci                        ,90.5454545455
Barinas                        ,86.0
Barista                        ,86.0
Barkan                         ,86.9047619048
Barker's Marque                ,87.1333333333
Barking Frog                   ,86.5
Barking Sheep                  ,82.0
Barlow                         ,87.4166666667
Barnard Griffin                ,88.3714285714
Barnett                        ,92.4
Barnstormer                    ,87.75
Baron Albert                   ,89.0
Baron Cooper                   ,83.5
Baron d'Arignac                ,85.0
Baron de Escal                 ,85.5
Baron De Ley                   ,87.6956521739
Baron di Pauli                 ,88.75
Baron Ermengaud                ,89.0
Baron Gassier                  ,84.5
Baron Herzog                   ,84.6666666667
Baron Knyphausen               ,89.9677419355
Baron Philippe de Rothschild   ,85.0967741935
Baron Widmann                  ,90.0
Baron-Fuenté                   ,90.1333333333
Baroncini                      ,80.0
Barone                         ,85.0
Barone Cornacchia              ,87.0
Barone di Villagrande          ,90.1111111111
Barone Fini                    ,84.0
Barone Montalto                ,86.0
Barone Pizzini                 ,90.1578947368
Barone Ricasoli                ,89.619047619
Barone Sergio                  ,87.5
Baronet                        ,87.0
Barons                         ,88.8888888889
Barons de Rothschild           ,96.0
Barons Edmund Benjamin de Roths,86.0
Barons V                       ,88.75
Barossa Valley Estate          ,87.5
Barra                          ,84.6
Barra of Mendocino             ,85.625
Barrack                        ,91.75
Barraco                        ,84.0
Barrage Cellars                ,88.75
Barrat-Masson                  ,88.0
Barratt                        ,88.0
Barrel Oak                     ,85.4166666667
Barrel Racer                   ,85.8333333333
Barrel Ranch                   ,90.0
Barrel Road                    ,88.0
Barren Ridge                   ,85.0
Barreto                        ,84.3333333333
Barrister                      ,90.0
Barrière Frères                ,85.5
Barros                         ,89.4166666667
Barrymore                      ,88.5
Barrymore by Carmel Road       ,90.0
Barta                          ,90.3333333333
Bartali                        ,86.5
Bartalotti                     ,93.0
Bartenura                      ,82.0
Bartho Eksteen                 ,91.5
Bartholomew Park               ,89.6666666667
Barton                         ,90.0666666667
Barton & Guestier              ,85.4625
Bartz-Allen                    ,89.3333333333
Barzagoso                      ,84.0
Barão de Vilar                 ,88.4
Basagoiti                      ,89.5
Basalt                         ,90.125
Basel Cellars                  ,87.375
Basico                         ,84.0
Basile                         ,86.0
Basilicus                      ,89.0
Basilisco                      ,90.875
Bask                           ,84.0
Bastgen                        ,88.1666666667
Bastianich                     ,87.1
Bastide des Deux Lunes         ,86.0
Batasiolo                      ,90.6666666667
Bateaux Cellars                ,87.0
Batič                          ,88.8
Battaglio                      ,87.6
Battistini                     ,88.0
Battle Axe                     ,81.0
Battle Creek                   ,87.2
Battle of Bosworth             ,88.0
Batzella                       ,88.8333333333
Batán de Salas                 ,85.0
Bauer                          ,87.0
Baumann                        ,85.5
Bautista Simona                ,85.0
Baux Wine                      ,85.0
Bava                           ,89.6
Baxter                         ,90.625
Baywood                        ,82.0
Bazelet HaGolan                ,89.2
BBQ Wine Company               ,86.6
Beach Head                     ,86.0
Beach Kite                     ,82.6666666667
Beacon Hill                    ,88.0
Bear Creek                     ,89.0
Bearboat                       ,86.75
Beast                          ,90.2
Beastly Vines                  ,89.0
Beau Joubert                   ,86.7
Beaucanon                      ,88.6
Beaulieu Vineyard              ,89.1428571429
Beaumont                       ,89.4
Beaumont des Crayères          ,88.1666666667
Beauregard                     ,90.6296296296
Beautiful Dream                ,82.0
Beaver Creek                   ,84.875
Beccarello                     ,88.0
Becker                         ,86.625
Beckmen                        ,90.3
Beckon                         ,91.0
Bedarra                        ,86.2
Bedell                         ,87.9375
Bedouet                        ,88.0
Beekeeper Cellars              ,89.5
Beelgara                       ,85.0
Begali                         ,88.7692307692
Bejot Vins et Terroirs         ,90.0
Bel Arbor                      ,86.0
Bel Colle                      ,91.0
Bel Lago                       ,88.6666666667
Bel Vino                       ,87.0
Belasco de Baquedano           ,88.3636363636
Belden Barns                   ,89.8421052632
Beldui                         ,83.0
Bele Casel                     ,85.75
Belharra                       ,89.375
Belhurst                       ,86.7857142857
Belisario                      ,88.2
Bell                           ,88.2195121951
Bella                          ,90.1666666667
Bella Bollè                    ,83.5
Bella Donna                    ,84.0
Bella Grace                    ,88.6
Bella Luna                     ,87.125
Bella Piazza                   ,86.1666666667
Bella Ragazza                  ,85.0
Bella Sera                     ,84.0
Bella Union                    ,94.0
Bella Vetta                    ,90.0
Bella Victorian                ,89.0
Bella Victorian Vineyard       ,87.0
Bella Vigna                    ,82.0
Bellacana                      ,85.0
Bellangelo                     ,87.4411764706
