winery,avg_score
Point Concepción               ,89.0
Point Ormond                   ,92.0
Pojer & Sandri                 ,88.0
Poliziano                      ,87.0
Polkura                        ,86.75
Pollak                         ,85.0
Polz                           ,90.0
Pomar Junction                 ,82.0
Pomelo                         ,86.6
Pommery                        ,86.7777777778
Pomum                          ,88.3333333333
Ponchione Maurizio             ,87.0
Pondera                        ,89.0
Ponga                          ,87.0
Pont du Rhône                  ,86.0
Ponte Vecchio                  ,82.0
Pontecilla                     ,84.0
Pontin del Roza                ,86.5
Ponzi                          ,90.3846153846
Pooles Rock Wines              ,85.0
Popcorn                        ,88.0
Pope Valley Winery             ,85.5
Porca de Murça                 ,88.5
Porcupine Ridge                ,86.875
Porta                          ,85.0588235294
Portal Del Alto                ,85.4
Portal del Montsant            ,84.0
Portal del Priorat             ,86.0
Portia                         ,86.3333333333
Portinari                      ,88.0
Portlandia                     ,88.3333333333
Porto Carras                   ,91.0
Porto Reccua Vinhos            ,86.5
Posh                           ,83.5
Post House                     ,85.0
Posto Bello                    ,85.0
Potel-Aviron                   ,88.0
Powers                         ,85.4
Pozzi                          ,84.0
Poças                          ,87.6774193548
Prada A Tope                   ,86.8
Pradio                         ,87.0
Pradorey                       ,84.8461538462
Prahova Valley                 ,87.0
Pratello                       ,88.6666666667
Pratesi                        ,88.3333333333
Prats & Symington LDA          ,88.8
Pratsch                        ,87.6333333333
Praxis                         ,83.0
Predator                       ,83.5
Prejean                        ,85.4285714286
Prelius                        ,87.5
Premius                        ,86.0
Presqu'ile                     ,90.5
Preston                        ,86.0
Pretty-Smith                   ,85.0
Previous                       ,82.0
Prieler                        ,90.9090909091
Prima Cuvée                    ,87.0
Prima Mazzo                    ,83.0
Primarius                      ,87.1666666667
Primo Volo                     ,90.0
Primosic                       ,88.0
Primus                         ,86.9166666667
Prince Michel                  ,82.5
Princesa                       ,88.0
Principe Corsini Fattoria Le Co,88.75
Principe di Corleone           ,86.2
Principe Pallavicini           ,87.2857142857
Principessa Gavia              ,85.8
Principi di Porcìa             ,83.5
Principi di Spadafora          ,86.6363636364
Principiano                    ,87.0
Principiano Ferdinando         ,87.0
Prinsi                         ,83.5
Prinz                          ,87.0
Prinz Salm                     ,89.0
Prior Art                      ,87.0
Privitera                      ,85.0
Prodigo                        ,86.0
Producta Vignobles             ,85.5294117647
Producteurs Plaimont           ,87.3142857143
Produttori Colterenzio         ,89.0
Produttori del Barbaresco      ,87.0
Produttori Vini Manduria       ,88.0
Proelio                        ,87.5
Proemio                        ,87.5555555556
Progettidivini                 ,86.5
Proidl                         ,91.0
Project Paso                   ,85.0
Prophecy                       ,87.8333333333
Protea                         ,87.0
Protopapas                     ,84.0
Protos                         ,87.0
Proulx                         ,88.4545454545
Provam                         ,91.25
Provenance Vineyards           ,86.0
Provence Rosé                  ,84.0
Provence Wine Maker            ,89.3333333333
Provenza                       ,84.0
Provincial Vineyards           ,90.0
Prunotto                       ,88.8333333333
Prà                            ,89.0
Préselö                        ,88.3333333333
Príncipe de Viana              ,85.7727272727
Publix                         ,83.0
Pueblo del Sol                 ,82.0
Puertas Novas                  ,87.0
Pugilist                       ,87.0
Pugliese                       ,83.0
Puklavec & Friends             ,87.0
Pulden                         ,85.0
Pulenta Estate                 ,84.8571428571
Pull                           ,87.2857142857
Pullus                         ,86.3333333333
Puma Road                      ,85.0
Pumphouse                      ,84.0
Punga Cove                     ,81.0
Punk Dog                       ,84.0
Punset                         ,88.4545454545
Punters Corner                 ,87.0
Pura 8                         ,85.0
Purcari                        ,89.2222222222
Pure                           ,84.6666666667
Pure Provence                  ,84.5
Purely Greece                  ,86.0
Purple Cowboy                  ,82.8
Purple Hands                   ,86.0
Purple Heart Wines             ,87.0
Purple Star                    ,88.5714285714
Push Me to the Floor           ,86.0
Pushpin                        ,83.0
Putah Creek                    ,89.0
Puydeval                       ,87.0
PV Vinhos                      ,88.0
Pyrenees                       ,85.0
Pátria                         ,83.0
Père Anselme                   ,85.5
Pöckl                          ,85.0
Q                              ,85.1666666667
Q & A                          ,85.0
Q Sonoma                       ,85.0
Qaramy                         ,90.0
Quackenbush                    ,85.0
Quadrant                       ,86.8
Quadratus                      ,88.3333333333
Quady                          ,87.5
Quady North                    ,89.3
Quai de la Lune                ,87.0
Quails' Gate                   ,89.1428571429
Quanta Terra                   ,89.2
Quara                          ,84.125
Quarles Harris                 ,89.6666666667
Quasar                         ,84.3846153846
Quattro Leoni                  ,85.0
Quattro Mani                   ,86.0
Quattrocchi                    ,84.0
Quattroventi                   ,91.0
Queensgate                     ,84.5
Querce Bettina                 ,89.6666666667
Querceto                       ,84.0
Querceto di Castellina         ,89.0
Quevedo                        ,85.9375
Quickfire                      ,83.0
Quiet Resolve                  ,88.0
Quimay                         ,86.5
Quinson Fils                   ,83.0
Quinta Couselo                 ,88.0
Quinta Cruz                    ,89.5
Quinta da Alorna               ,86.8360655738
Quinta da Aveleda              ,84.0
Quinta da Beira                ,87.0
Quinta da Calçada              ,86.2727272727
Quinta da Casaboa              ,86.0
Quinta da Cortezia             ,87.0
Quinta da Devesa               ,90.0
Quinta da Foz                  ,86.6666666667
Quinta da Gaivosa              ,88.0
Quinta da Lagoalva de Cima     ,87.4285714286
Quinta da Lapa                 ,85.9655172414
Quinta da Lixa                 ,86.2727272727
Quinta da Maritávora           ,85.5
Quinta da Mimosa               ,88.0
Quinta da Nespereira           ,89.0
Quinta da Pacheca              ,87.5714285714
Quinta da Padrela              ,87.0
Quinta da Pedra Alta           ,87.0
Quinta da Plansel              ,86.0
Quinta da Prelada              ,91.0
Quinta da Raza                 ,86.6842105263
Quinta da Rede                 ,88.25
Quinta da Ribeirinha           ,85.9090909091
Quinta da Romaneira            ,88.8333333333
Quinta da Romeira              ,87.8
Quinta da Sequeira             ,86.5
Quinta das Apegadas            ,90.0
Quinta das Arcas               ,84.6666666667
Quinta das Bandeiras           ,90.8333333333
Quinta das Carvalhas           ,88.5
Quinta das Maias               ,86.0
Quinta das Marias              ,89.6666666667
Quinta de Arcossó              ,88.0
Quinta de Aves                 ,83.0
Quinta de Baixo                ,83.0
Quinta de Bandeiras            ,88.5
Quinta de Chocapalha           ,88.6071428571
Quinta de Covela               ,86.0
Quinta de Foz de Arouce        ,91.0
Quinta de Gomariz              ,86.0
Quinta de la Rosa              ,89.275862069
Quinta de Lemos                ,89.0
Quinta de Lourosa              ,87.0
Quinta de Pancas               ,89.0
Quinta de Paços                ,87.6666666667
Quinta de Porrais              ,87.9615384615
Quinta de Sant'Ana             ,87.3846153846
Quinta de Santa Maria          ,86.0
Quinta de Santiago             ,88.0
Quinta de Serrade              ,87.0
Quinta de Soalheiro            ,89.4
Quinta de São José             ,91.5
Quinta de São Sebastião        ,87.4
Quinta de Ventozelo            ,86.1052631579
Quinta do Ameal                ,89.25
Quinta do Arrobe               ,85.6666666667
Quinta do Avelar               ,88.0
Quinta do Boição               ,90.0
Quinta do Carneiro             ,85.3333333333
Quinta do Casal Branco         ,86.8358208955
Quinta do Casal Monteiro       ,86.6206896552
Quinta do Castelinho           ,87.0
Quinta do Cavalinho            ,86.0
Quinta do Conde                ,85.75
Quinta do Covão                ,90.0
Quinta do Crasto               ,87.2727272727
Quinta do Cruzeiro             ,85.0
Quinta do Côtto                ,85.0
Quinta do Filoco               ,87.6666666667
Quinta do Gradil               ,87.0
Quinta do Grifo                ,85.0
Quinta do Infantado            ,87.5
Quinta do Monte d'Oiro         ,89.25
Quinta do Mouro                ,88.0
Quinta do Mourão               ,90.0
Quinta do Noval                ,87.6666666667
Quinta do Passadouro           ,88.2666666667
Quinta do Perdigão             ,87.0
Quinta do Pinto                ,88.0714285714
Quinta do Portal               ,87.64
Quinta do Pôpa                 ,88.5
Quinta do Quetzal              ,87.5714285714
Quinta do Romeu                ,85.0
Quinta do Sagrado              ,88.75
Quinta do Sobral               ,88.3333333333
Quinta do Sobreiró de Cima     ,84.6666666667
Quinta do Tedo                 ,91.5
Quinta do Vale Meão            ,91.6666666667
Quinta do Vallado              ,88.0
Quinta do Vesuvio              ,96.0
Quinta Dona Matilde            ,88.4285714286
Quinta dos Aciprestes          ,87.0
Quinta dos Avidagos            ,86.8333333333
Quinta dos Murças              ,87.5
Quinta dos Poços               ,88.0
Quinta dos Roques              ,85.0
Quinta Monteiro de Matos       ,83.0
Quinta Nova de Nossa Senhora do,88.6666666667
Quinta Santa Eufemia           ,88.375
Quinta Seara d'Ordens          ,88.0
Quinta Vale de Fornos          ,89.0
Quinta Vale do Armo            ,85.875
Quinta Vale Dona Maria         ,89.6666666667
Quintarelli                    ,93.5
Quintas de Melgaço             ,86.3
Quintay                        ,86.2666666667
Quivira                        ,86.6363636364
Quo                            ,87.2
Qupé                           ,88.9411764706
R & B Cellars                  ,84.5
R Wines                        ,87.6666666667
R&A; Pfaffl                    ,89.6
R+                             ,87.75
R. de Ayala Lete E Hijos       ,85.0
R. Stuart & Co.                ,88.0
R.H. Phillips                  ,84.6666666667
R.O.Q. Corp                    ,85.0
R2                             ,87.0
R35                            ,86.3333333333
R8                             ,84.0
Ra Nui                         ,88.0
Raats Family                   ,88.1111111111
Rabble                         ,88.0
Rabino                         ,88.0
Rabl                           ,89.0
Racchus                        ,87.0
Racemi                         ,86.0
Rack & Riddle                  ,88.2
Raconteur                      ,89.5
Radar                          ,83.0
Radford Dale                   ,87.25
Radikon                        ,94.0
Radio Boca                     ,86.0
Radius                         ,85.0
Radog                          ,88.0
Raeburn                        ,86.6666666667
Rafael Cambra                  ,88.5
Raffaldini                     ,85.0
Raffy                          ,84.0
Rai                            ,80.0
Rail2Rail                      ,85.3333333333
Raimat                         ,83.875
Raineri Gianmatteo             ,86.0
Rainier Ridge                  ,84.5
Rainstorm                      ,87.9285714286
Raiza                          ,86.3333333333
Ram                            ,85.0
Ram's Leap                     ,85.0
Rambaldi Vladimiro             ,90.0
Ramirez de la Piscina          ,87.0
Ramos-Pinto                    ,88.2222222222
Rampa di Fugnano               ,87.0
Ramsay                         ,82.0
Ramspeck                       ,85.3333333333
Ramón Bilbao                   ,86.45
Ranch 32                       ,86.0
Rancho Sisquoc                 ,87.4210526316
Rancho Zabaco                  ,86.1818181818
Raphael                        ,86.3846153846
Raphael Dal Bo                 ,87.75
Raphael Sallet                 ,87.0
Rapido                         ,84.0
Rapido Red                     ,85.0
Raposeira                      ,85.3333333333
Raptor Ridge                   ,88.4285714286
Rare                           ,84.8333333333
Rasa                           ,86.0
Rascal                         ,84.0
Rascioni e Cecconello          ,88.0
Ravenswood                     ,88.1111111111
Raventós de Alella             ,84.75
Raventós I Blanc               ,89.0
Ravines                        ,86.0
Ravoire et Fils                ,86.52
Rawson's                       ,86.0
Ray's Station Vineyards        ,87.0
RayLen                         ,83.5
Raymond                        ,86.7
Raymond Beck                   ,87.0
Rayun                          ,83.7142857143
Razor's Edge                   ,86.75
Real Companhia Velha           ,87.3333333333
Real Compañia de Vinos         ,84.0
Real del Pedro                 ,84.0
Reaper                         ,88.0
Reata                          ,90.0
Rebusity                       ,85.6666666667
Recanati                       ,87.2692307692
Recchia                        ,87.0
Recoletas                      ,88.0
Recorba                        ,87.0
Rectoral do Mar                ,89.0
Rectoral do Umia               ,85.0
Recuerdo                       ,88.0
Red Earth                      ,83.6666666667
Red Electra                    ,88.5
Red Fox                        ,83.0
Red Guitar                     ,84.6666666667
Red Hill (NZ)                  ,84.0
Red Knot                       ,86.1428571429
Red Mud                        ,84.0
Red Newt Cellars               ,88.4594594595
Red Pony Ranch                 ,84.1428571429
Red Puro                       ,86.0
Red Rock                       ,84.9285714286
Red Tail Ridge                 ,88.0
Red Theory                     ,85.0
Red Truck                      ,84.3333333333
Red XS                         ,85.0
Redbank                        ,86.8333333333
Redbreast                      ,85.0
Redcliffe                      ,84.0
Redd Brand                     ,88.5
Redgate                        ,83.0
Redhawk                        ,88.25
Redtree                        ,83.5454545455
Redwood                        ,85.0
Redwood Creek                  ,84.5
Refugio Ranch                  ,88.0
Regina Viarum                  ,90.0
Reginato                       ,83.0
Region 1                       ,82.4166666667
Reichsgraf von Kesselstatt     ,90.0
Reilly's                       ,87.75
Reina de Castilla              ,86.6666666667
Reinert Project                ,85.0
Reinhold Haart                 ,92.0
Rejadorada                     ,86.3333333333
Releaf                         ,85.0
Remhoogte                      ,86.0
Remo Farina                    ,86.0
Remoissenet Père et Fils       ,91.0
Remy-Pannier                   ,84.9
Renato Buganza                 ,89.0
Renato Ratti                   ,86.0
Renaudin                       ,92.0
Rendition                      ,90.0
Renegade                       ,87.75
Renieri                        ,87.1666666667
Rentas de Fincas               ,85.0
Renwood                        ,86.7692307692
Renzo Masi                     ,88.0
René Barbier                   ,82.5
René Geoffroy                  ,86.5
René Muré                      ,89.4
René Sparr                     ,87.0
Replica                        ,87.5714285714
Resilience                     ,84.0
Resonata                       ,84.0
Ressia                         ,86.0
Ressò                          ,85.0
Resta                          ,85.0
Restivo                        ,84.1666666667
Retorno                        ,85.0
Reula                          ,81.5
Revello Fratelli               ,85.0
Revelry                        ,87.0
Rex Hill                       ,88.2857142857
Reynolds                       ,88.0
Reyter                         ,80.0
Rhapsody                       ,83.0
Rhiannon                       ,84.3333333333
Riaza                          ,85.0
Ribafreixo                     ,87.3333333333
Ribas del Cúa                  ,80.0
Ribbonwood                     ,88.0
Ribera de Ulver                ,82.0
Ribota                         ,83.5
Ricardo Santos                 ,85.2142857143
Ricci Curbastro                ,86.6666666667
Rich & Creamy                  ,85.0
Rich Table                     ,88.0
Richard Böcking                ,89.0
Richard Hamilton               ,87.0
Richard Rottiers               ,90.3333333333
Richmond Plains                ,86.0
Rickshaw                       ,87.0
Ricochet                       ,87.0
Ricominciare                   ,85.0
Ricordi                        ,84.0
Ricossa                        ,85.8888888889
Rideau                         ,88.0
Ridgeback                      ,90.0
Ridolfi                        ,86.6666666667
Riebeek Cellars                ,86.5
Rieflé                         ,88.2222222222
Rietvallei Estate Wine         ,87.7142857143
Rieutort                       ,84.5
Rigal                          ,84.8
Righteous                      ,86.0
Riglos                         ,88.0
Rigo Filippo - Ai Rabaj        ,85.0
Rijckaert                      ,90.1
Rijk's                         ,90.5
Rijk's Private Cellar          ,88.0
Rimauresq                      ,89.0
Rinaldi                        ,87.5
Rinaldini                      ,86.75
Ringbolt                       ,88.0
Ringer                         ,88.0
Rio Madre                      ,86.25
Rio Perdido                    ,83.6666666667
Rio Seco                       ,82.0
Rioja Vega                     ,86.6666666667
Riondo                         ,84.75
Rios de Chile                  ,85.7058823529
Rios de Tinta                  ,85.0
Riparian                       ,85.0
Riposte                        ,90.0
Rippey                         ,88.0
Rippon                         ,88.0
Risata                         ,84.6666666667
Riscal                         ,85.0
Ritual                         ,87.75
Rivani                         ,83.0
Rive Droite Rive Gauche        ,86.0
Rivella Silvia                 ,86.0
River Road                     ,86.0
River Star                     ,85.0
River's Edge                   ,88.0
Rivera                         ,86.4615384615
Rivera de Castilla             ,86.0
RiverAerie                     ,85.6
Riverbend                      ,85.0
Riverina Estates               ,84.0
Rivetti Massimo                ,90.0
Rivetto                        ,91.4
Rizzi                          ,89.1111111111
Road i Red                     ,83.5
Roanoke Vineyards              ,86.0
Roark Wine Co.                 ,89.0
Robalino                       ,85.0
Robert Biale                   ,95.0
Robert Giraud                  ,81.0
Robert Goulley                 ,85.0
Robert Goyette                 ,83.0
Robert Hall                    ,87.0
Robert Karl                    ,88.6666666667
Robert Klingenfus              ,85.25
Robert Mondavi                 ,85.9210526316
Robert Oatley                  ,87.8823529412
Robert Pepi                    ,86.0
Robert Perroud                 ,88.3333333333
Robert Ramsay                  ,87.0
Robert Renzoni                 ,91.0
Robert Skalli                  ,86.0
Robert Weil                    ,89.5
Robert's Rock                  ,84.0
Roberto Sarotto                ,92.5
Robertson Winery               ,86.3913043478
Rocca Bernarda                 ,86.0
Rocca del Dragone              ,87.0
Rocca del Principe             ,88.0
Rocca delle Macìe              ,87.2916666667
Rocca di Castagnoli            ,90.0
Rocca di Fabbri                ,87.25
Rocca di Frassinello           ,87.25
Rocca di Montemassi            ,87.5714285714
Rocca Felice                   ,87.0
Roccafiore                     ,86.5
Rocche Castamagna              ,87.0
Rocche Costamagna              ,90.75
Roccolo del Lago               ,88.0
Roccolo Grassi                 ,90.0
Roche                          ,86.5
Roche de Bellene               ,87.25
Rock & Vine                    ,87.0
Rock Hollow                    ,85.6
Rock Lobster                   ,83.0
Rock Point                     ,85.0
Rock Stream                    ,85.0
Rock View                      ,84.0
Rock Wall                      ,87.6206896552
RockBare                       ,83.6666666667
Rocking Horse                  ,87.0
Rocky Gully                    ,89.5
Rocky Hill                     ,88.0
Rocland Estate                 ,86.4
Rodney Strong                  ,87.6666666667
Rodriguez Sanzo                ,84.5
Roederer Estate                ,88.0
Roessler                       ,90.0
Roger et Didier Raimbault      ,88.8333333333
Rojo Mojo                      ,80.0
Roku                           ,84.0
Roland Grangier                ,90.0
Rolling                        ,86.5
Romain Bouchard                ,87.0
Romana Carlo                   ,88.0
Romanelli                      ,87.0
Romantic                       ,84.5
Rominger West                  ,85.0
Ronan                          ,80.0
Ronca                          ,84.0
Ronchi di Manzano              ,91.0
Ronco Blanchis                 ,87.6363636364
Ronco dei Tassi                ,88.0
Ronco delle Betulle            ,86.0
Roncolato                      ,86.0
Roncão                         ,86.0
Rontana                        ,86.5
Rooiberg                       ,84.8
Roos Family                    ,84.0
Rooster Hill                   ,86.1785714286
Root:1                         ,85.2
Roots                          ,88.5
Ropiteau                       ,85.0
Roquero                        ,83.0
Roquesán                       ,83.0
Roquette e Cazes               ,90.0
Roquevale                      ,86.4
Rosa d'Oro                     ,85.8333333333
Rose & Son                     ,87.0
Rose 'N' Blum                  ,86.0
Rosedale Wines                 ,88.3333333333
Rosemont                       ,84.9
Rosemount                      ,85.4545454545
Rosenblum                      ,86.5555555556
Rosenhof                       ,86.4
Ross Andrew                    ,87.7777777778
Ross Estate                    ,88.5
Ross-idi                       ,89.0
Rosé de Guiet                  ,85.0
Rotari                         ,88.6875
Rotation Vineyards             ,82.0
Roth                           ,89.6666666667
Rothbury Estate                ,87.5
Round Hill                     ,83.9
RouteStock                     ,87.75
Roux Père et Fils              ,88.4285714286
Rovisco Garcia                 ,85.0
Row Eleven                     ,84.0
RoxyAnn                        ,89.3333333333
Royal de Jarras                ,89.0
Royal Muscato                  ,83.5
Royal Oaks                     ,85.0
Royal Oporto                   ,89.6
Royal Tokaji                   ,90.6666666667
Royale NV Brut                 ,82.0
Roza Ridge                     ,87.0
Rozes                          ,87.4666666667
RR                             ,86.0
Rubberneck                     ,82.5
Rubinelli Vajol                ,85.3333333333
Rubino Estates Winery          ,85.0
Rubus                          ,87.3
Ruby Hill Winery               ,90.0
Ruby Red                       ,85.0
Ruca Malen                     ,86.7692307692
Rudera                         ,89.0
Rudolf Eilenz                  ,88.0
Rudolf Müller                  ,85.5
Rued                           ,84.0
Ruffino                        ,87.0
Ruggeri & C.                   ,87.7777777778
Ruhlmann                       ,87.875
Rui Roboredo Madeira           ,87.72
Ruinart                        ,92.0
Rulo                           ,91.6666666667
Rumelia Wine Cellar            ,86.0
Running Brook                  ,84.3333333333
Rusack                         ,85.0
Russian Ridge                  ,83.0
Russiz Superiore               ,90.0
Rust en Vrede                  ,88.25
Rustenberg                     ,89.0
Ruta 22                        ,86.75
Rutherford Grove               ,86.0
Rutherford Hill                ,86.0
Rutherford Ranch               ,85.5
Rutini                         ,85.8461538462
Rutz                           ,84.5
Ryan Patrick                   ,88.3333333333
Ryker's Cellars                ,86.0
Ryzin                          ,86.0
Régis Minet                    ,88.0
Rémy-Pannier                   ,85.0
S. Delafont                    ,86.0
S. Lucia                       ,85.0
S.A. Prüm                      ,87.6666666667
Sabartés                       ,87.0
Sabine                         ,87.0
Sables d'Azur                  ,86.0
Sacha Lichine                  ,85.2
Sacred Hill                    ,86.5
Sada                           ,86.0
Sage Road                      ,85.0
Sagelands                      ,85.1666666667
Saget la Perrière              ,87.5789473684
Sahara Vineyards               ,84.0
Saint André de Figuière        ,87.0
Saint Clair                    ,86.8666666667
Saint Gregory                  ,88.0
Saint Laurent                  ,86.0
Saint M                        ,87.0
Saint-Hilaire                  ,87.0
Saint-Jean des Sources         ,85.0
Sainte Marie des Crozes        ,84.0
Saintsbury                     ,87.5
Saladini Pilastri              ,86.3333333333
Salatin                        ,84.5
Salcheto                       ,86.9
Salena Estate                  ,85.0
Salentein                      ,86.3055555556
Salgari                        ,87.0
Salida                         ,90.0
Salitage                       ,83.0
Sallier de la Tour             ,86.0
Salomon & Andrew               ,90.0
Salomon-Undhof                 ,88.3846153846
Salton                         ,84.8
Salvano                        ,86.6666666667
SalvaTerra                     ,87.0
Salvatore Principe             ,85.7272727273
Salviano                       ,86.0
Salzl Seewinkelhof             ,83.0
Samos                          ,86.0
Samson                         ,87.0
Samuel Robert                  ,89.0
San Antonio                    ,84.3333333333
San Antonio Abad               ,85.0
San Benedetto                  ,89.0
San Biagio                     ,91.0
San Carlo                      ,90.0
San Cassiano                   ,85.0
San Elias                      ,83.8571428571
San Fabiano                    ,88.0
San Fabiano Calcinaia          ,87.0
San Felice                     ,89.5714285714
San Felipe                     ,83.6
San Fereolo                    ,89.0
San Fernando                   ,85.0
San Francisco Wine Press       ,87.0
San Giuseppe                   ,84.8333333333
San Huberto                    ,84.8
San Juan Vineyards             ,85.1875
San Lorenzo                    ,88.25
San Lorenzo Vini               ,85.3333333333
San Luciano                    ,87.0
San Martino                    ,88.75
San Nicolas                    ,83.7
San Osvaldo                    ,86.0
San Pedro                      ,86.2686567164
San Pedro de Yacochuya         ,86.0
San Polo                       ,86.0
San Quirico                    ,87.0
San Rustico                    ,89.0
San Saba                       ,83.0
San Silvestro                  ,86.8571428571
San Simeon                     ,86.2
San Simone                     ,85.5
Sancho Barón                   ,89.0
Sanctum                        ,89.0
Sanctus                        ,91.0
Sand Dollar                    ,85.5
Sand Point                     ,86.2222222222
Sandalford                     ,87.0
Sandeman                       ,85.6666666667
Sanders Ridge                  ,83.0
Sandler                        ,88.0
Sandro de Bruno                ,87.0
Sands Point                    ,84.0
Sanfeletto                     ,88.5
Sangervasio                    ,87.0
Sanglier Cellars               ,89.0
Sanguinhal                     ,86.0833333333
Sanguis                        ,93.0
Sannino                        ,85.5714285714
Sanpaolo                       ,86.75
Sans Wine Co                   ,83.0
Sant Agnese dei F.lli Gigli    ,91.0
Sant Eurosia                   ,86.0
Sant Rafel                     ,85.0
Sant'Andrea in Colle           ,85.0
Sant'Anjelus                   ,84.0
Santa Alba                     ,85.8
Santa Alicia                   ,85.5844155844
Santa Ana                      ,83.0
Santa Barbara                  ,87.0
Santa Barbara Winery           ,86.4583333333
Santa Carolina                 ,86.3823529412
Santa Cristina                 ,86.0
Santa Cruz Mountain Vineyard   ,90.0
Santa Ema                      ,85.1375
Santa Florentina               ,82.0
Santa Giulia                   ,84.0
Santa Helena                   ,86.4666666667
Santa Ines                     ,87.5
Santa Isle                     ,87.0
Santa Julia                    ,85.4166666667
Santa Lucia                    ,87.3333333333
Santa Luz                      ,85.0
Santa Margherita               ,86.6666666667
Santa Maria La Palma           ,86.6666666667
Santa Monica                   ,88.0
Santa Quiteria                 ,84.0
Santa Rita                     ,85.2857142857
Santa Sofia                    ,85.3333333333
Santero                        ,84.5
Santi                          ,85.7
Santini                        ,84.0
Santo Wines                    ,90.0
Santos & Santos                ,84.25
Santos & Seixo                 ,87.1875
Santos Beck                    ,83.0
Sao Pedro                      ,86.0
Saracco                        ,89.5
Saracina                       ,90.75
Sarah's Vineyard               ,86.3333333333
Saronsberg                     ,90.0
Sarotto                        ,88.5
Sarotto Roberto                ,86.0
Sartarelli                     ,86.2857142857
Sartori                        ,87.5
Sassi San Cristoforo           ,87.0
SassodiSole                    ,88.3333333333
Sassotondo                     ,88.0
Sassy Bitch                    ,83.0
Sattler                        ,89.0
Sattlerhof                     ,88.0
Saturday Night Red             ,84.0
Sausal                         ,85.3333333333
Sauska                         ,88.0
Sauvignon Republic             ,87.6666666667
Sauvion                        ,85.84375
Savage Grace                   ,89.0
Savannah-Chanelle              ,84.0
Save Me San Francisco          ,85.5
Saveur des Vins de France      ,85.0
Saveurs du Temps               ,87.0
Saveé Sea                      ,90.0
Saviah                         ,88.5
Savoia                         ,86.3333333333
Savor                          ,90.0
Sawbuck                        ,85.5
Sawtooth                       ,86.4782608696
Sawyer                         ,83.0
Saxenburg Estate               ,83.6666666667
Sbragia                        ,91.0
Scacciadiavoli                 ,89.0
Scagliola                      ,90.0
Scala Dei                      ,85.3333333333
Scambia                        ,85.5
Scanavino                      ,86.0
Scandolera                     ,86.3333333333
Scarborough                    ,91.0
Scarlet of Paris               ,84.0
Scenic Valley Farms            ,90.0
Schandl                        ,88.0
Scharffenberger                ,90.0
Scheiblhofer                   ,92.0
Scheid Vineyards               ,87.0
Schiavenza                     ,93.0
Schild Estate                  ,87.2
Schlink Haus                   ,87.5
Schloss Gobelsburg             ,90.5
Schloss Halbturn               ,85.0
Schloss Johannisberger         ,92.0
Schloss Koblenz                ,86.6666666667
Schloss Lieser                 ,91.0
Schloss Saarstein              ,88.25
Schloss Vollrads               ,89.7777777778
Schlossgut Diel                ,91.0
Schlumberger                   ,89.0
Schlumberger Wein- und Sektkell,87.2222222222
Schmitges                      ,88.5
Schmitt Söhne                  ,87.3636363636
Schneider                      ,89.0
Schola Sarmenti di Terrulenta  ,88.0
Schroeder Estate               ,88.0
Schröder & Schÿler             ,86.4
Schuchmann Wines               ,88.25
Schug                          ,88.4
Schulz                         ,85.3333333333
Schumann-Nägler                ,90.0
Schwarz Wein                   ,91.0
Schwarzböck                    ,88.9230769231
Schäfer                        ,87.2727272727
Scilio                         ,87.0
Scopetani                      ,86.0
Scopone                        ,85.0
Scott Harvey                   ,86.2857142857
Scotto Family Cellars          ,86.5714285714
Scrapbook                      ,82.0
Scratch                        ,89.5
Scratchpad                     ,83.0
Screw Kappa Napa               ,86.0
Scriani                        ,86.4
Scrimaglio                     ,89.0
Script & Seal                  ,87.25
Scubla                         ,91.5
Sea Breeze                     ,85.0
Sea Change                     ,88.0
Sea Mist                       ,84.5
Sea Monster                    ,89.25
Sea Pearl                      ,86.6666666667
Seacampo                       ,88.4
SeaGlass                       ,86.3571428571
Sean Minor                     ,87.1428571429
Seaside                        ,87.0
Season                         ,88.0
Sebastiani                     ,86.16
Sebeka                         ,86.0
Second Growth                  ,85.0
Secondo Marco                  ,88.4
Secret Cellars                 ,86.0
Secret Spot Wines              ,89.1666666667
Sedosa                         ,86.0
Segal's                        ,88.8571428571
Seghesio                       ,89.0
Seguin-Manuel                  ,84.5
Segura Viudas                  ,86.0
Sei Amici                      ,83.0
Seifried                       ,87.6153846154
Seigneurs de Bergerac          ,82.6666666667
Selaks                         ,90.0
Sella & Mosca                  ,87.9285714286
Selva Capuzza                  ,87.6666666667
Selvapiana                     ,89.25
Sembro                         ,83.3333333333
Semeli                         ,87.5
Senator                        ,86.0
Senda 66                       ,87.0
Senda Verde                    ,86.5
Seneca Shore                   ,85.6
Senhora do Convento            ,89.6666666667
Sensi                          ,86.75
Sensorium                      ,91.0
Sentinel                       ,85.0
Sepp Moser                     ,89.5555555556
Seppi Landmann                 ,87.0
Septima                        ,85.5454545455
Sequals                        ,86.0
Sequin                         ,85.0
Sequiot                        ,88.0
Sera Fina                      ,85.3333333333
Seraphim                       ,85.3333333333
Serengeti                      ,87.0
Serenissima                    ,85.0
Serenity                       ,85.25
Seresin                        ,91.0
Sergio Mottura                 ,87.0
Serni Fulvio Luigi             ,87.0
Serpaia di Endrizzi            ,86.5
Serpens                        ,89.0
Serra da Estrela               ,86.0
Serra dei Fiori                ,87.0
Serrano Mira                   ,87.0
SERVE                          ,84.5
Sesti                          ,89.2
Settesoli                      ,86.0
Settlers Rise                  ,85.0
