,variety,year,price,points,priceq,country
1508,Malbec,2009,30.8312757202,88,4.0,France
1509,Malbec,2010,30.19,87,4.0,Argentina
1510,Malbec,2010,30.19,87,4.0,Chile
1511,Malbec,2010,30.19,87,4.0,France
1512,Malbec,2010,30.19,87,4.0,US
1513,Malbec,2011,28.734375,87,3.0,Argentina
1514,Malbec,2011,28.734375,87,3.0,US
1515,Malbec,2011,28.734375,87,3.0,France
1516,Malbec,2011,28.734375,87,3.0,Chile
1517,Malbec,2012,34.3721518987,88,4.0,Argentina
1518,Malbec,2012,34.3721518987,88,4.0,US
1519,Malbec,2012,34.3721518987,88,4.0,France
1520,Malbec,2012,34.3721518987,88,4.0,Chile
1521,Malbec,2013,33.8192771084,88,4.0,Argentina
1522,Malbec,2013,33.8192771084,88,4.0,US
1523,Malbec,2013,33.8192771084,88,4.0,Chile
1524,Malbec,2014,26.5857605178,88,3.0,Chile
1525,Malbec,2014,26.5857605178,88,3.0,US
1526,Malbec,2014,26.5857605178,88,3.0,Argentina
1527,Malbec,2014,26.5857605178,88,3.0,France
1528,Malbec,2015,17.9821428571,86,1.0,Chile
1529,Malbec,2015,17.9821428571,86,1.0,Argentina
1530,Malbec,2015,17.9821428571,86,1.0,US
1531,Malbec,2015,17.9821428571,86,1.0,France
1532,Malbec,2016,15.0,86,0.0,US
1533,Malbec,2016,15.0,86,0.0,Argentina
1534,Malbec,2016,15.0,86,0.0,France
1535,Malbec,2016,15.0,86,0.0,Chile
1536,Malbec Blend,2012,,88,,France
1537,Malbec Blend,2013,95.0,89,5.0,Argentina
1538,Malbec Blend,2014,38.0,92,4.0,Argentina
1539,Malbec-Bonarda,-1,8.0,82,0.0,Argentina
1540,Malbec-Bonarda,2009,5.0,84,0.0,Argentina
1541,Malbec-Bonarda,2011,33.0,90,4.0,Argentina
1542,Malbec-Bonarda,2014,20.0,86,2.0,Argentina
1543,Malbec-Bonarda,2015,23.0,90,2.0,Argentina
1544,Malbec-Cabernet,2011,165.0,93,5.0,Argentina
1545,Malbec-Cabernet Franc,2008,50.0,92,5.0,Argentina
1546,Malbec-Cabernet Franc,2013,33.0,90,4.0,Argentina
1547,Malbec-Cabernet Franc,2014,13.0,87,0.0,Argentina
1548,Malbec-Cabernet Sauvignon,2005,38.25,86,4.0,Argentina
1549,Malbec-Cabernet Sauvignon,2007,18.5,86,1.0,Argentina
1550,Malbec-Cabernet Sauvignon,2011,40.8333333333,89,5.0,Argentina
1551,Malbec-Cabernet Sauvignon,2012,38.6,90,4.0,Argentina
1552,Malbec-Cabernet Sauvignon,2015,15.0,84,0.0,Argentina
1553,Malbec-Merlot,2004,35.0,90,4.0,Argentina
1554,Malbec-Merlot,2005,22.0,84,2.0,Argentina
1555,Malbec-Merlot,2006,,88,,France
1556,Malbec-Merlot,2007,14.0,91,0.0,France
1557,Malbec-Merlot,2009,21.25,89,2.0,France
1558,Malbec-Merlot,2011,15.6153846154,87,1.0,France
1559,Malbec-Merlot,2012,20.25,88,2.0,France
1560,Malbec-Merlot,2012,20.25,88,2.0,Argentina
1561,Malbec-Merlot,2013,20.9,87,2.0,France
1562,Malbec-Merlot,2013,20.9,87,2.0,US
1563,Malbec-Merlot,2014,21.3684210526,88,2.0,France
1564,Malbec-Merlot,2015,18.2,88,1.0,France
1565,Malbec-Petit Verdot,-1,30.0,91,3.0,Argentina
1566,Malbec-Petit Verdot,2013,49.0,91,5.0,Argentina
1567,Malbec-Syrah,2009,11.25,85,0.0,Argentina
1568,Malbec-Syrah,2010,10.25,85,0.0,Argentina
1569,Malbec-Syrah,2011,18.0,88,1.0,Argentina
1570,Malbec-Syrah,2012,,87,,US
1571,Malbec-Syrah,2014,19.6666666667,86,2.0,Argentina
1572,Malbec-Tannat,2007,80.0,87,5.0,Argentina
1573,Malbec-Tannat,2009,24.0,93,3.0,France
1574,Malbec-Tannat,2010,15.0,84,0.0,Argentina
1575,Malbec-Tannat,2011,27.0,93,3.0,France
1576,Malbec-Tannat,2012,24.0,92,3.0,France
1577,Malbec-Tannat,2013,55.0,92,5.0,France
1578,Malbec-Tannat,2015,25.0,92,3.0,France
1579,Malbec-Tempranillo,2005,8.0,87,0.0,Argentina
1580,Malbec-Tempranillo,2009,14.0,86,0.0,Argentina
1581,Malvar,2009,12.0,81,0.0,Spain
1582,Malvar,2015,35.0,88,4.0,Italy
1583,Malvasia,-1,34.0,84,4.0,Italy
1584,Malvasia,2003,50.0,93,5.0,Italy
1585,Malvasia,2005,35.0,89,4.0,Italy
1586,Malvasia,2011,20.428571428599998,85,2.0,US
1587,Malvasia,2011,20.428571428599998,85,2.0,Italy
1588,Malvasia,2012,24.8,88,3.0,Croatia
1589,Malvasia,2013,25.6666666667,88,3.0,Portugal
1590,Malvasia,2014,27.1666666667,86,3.0,Italy
1591,Malvasia,2015,24.6666666667,88,3.0,Italy
1592,Malvasia Bianca,1999,28.0,89,3.0,Italy
1593,Malvasia Bianca,2001,30.0,89,3.0,Italy
1594,Malvasia Bianca,2006,20.0,86,2.0,Italy
1595,Malvasia Bianca,2013,26.0,92,3.0,US
1596,Malvasia Bianca,2015,28.0,90,3.0,US
1597,Malvasia Fina,2005,20.0,89,2.0,Portugal
1598,Malvasia Fina,2009,27.0,87,3.0,Portugal
1599,Malvasia Istriana,1998,15.0,84,0.0,Italy
1600,Malvasia Istriana,2004,,87,,Italy
1601,Malvasia Istriana,2006,22.0,85,2.0,Italy
1602,Malvasia Istriana,2008,20.0,87,2.0,Croatia
1603,Malvasia Istriana,2010,23.0,87,2.0,Slovenia
1604,Malvasia Istriana,2010,23.0,87,2.0,Croatia
1605,Malvasia Istriana,2012,17.0,90,1.0,Croatia
1606,Malvasia Nera,2013,35.0,87,4.0,Italy
1607,Malvasia Nera,2014,78.0,89,5.0,Italy
1608,Malvasia-Viura,2011,31.0,89,4.0,Spain
1609,Malvasia-Viura,2013,12.0,84,0.0,Spain
1610,Malvasia-Viura,2014,10.0,82,0.0,Spain
1611,Mandilaria,-1,25.0,87,3.0,Greece
1612,Mandilaria,2013,25.0,90,3.0,Greece
1613,Mansois,2010,19.0,87,1.0,France
1614,Mansois,2012,,87,,France
1615,Mansois,2014,16.0,87,1.0,France
1616,Mansois,2015,16.0,88,1.0,France
1617,Mantonico,2006,30.0,87,3.0,Italy
1618,Mantonico,2008,30.0,91,3.0,Italy
1619,Mantonico,2013,25.0,88,3.0,Italy
1620,Mantonico,2015,,85,,Italy
1621,Manzoni,2006,37.0,87,4.0,Italy
1622,Manzoni,2008,17.0,87,1.0,Italy
1623,Manzoni,2009,15.0,86,0.0,Italy
1624,Manzoni,2011,29.0,88,3.0,Italy
1625,Marawi,2014,35.0,87,4.0,Israel
1626,Marawi,2015,35.0,88,4.0,Israel
1627,Maria Gomes,2013,11.0,88,0.0,Portugal
1628,Maria Gomes-Bical,2016,25.0,86,3.0,Portugal
1629,Marquette,2012,19.0,83,1.0,US
1630,Marquette,2013,17.0,86,1.0,US
1631,Marsanne,1998,12.0,87,0.0,US
1632,Marsanne,2000,15.0,81,0.0,France
1633,Marsanne,2007,39.75,87,4.0,Australia
1634,Marsanne,2008,35.5,88,4.0,France
1635,Marsanne,2009,37.7142857143,88,4.0,France
1636,Marsanne,2009,37.7142857143,88,4.0,US
1637,Marsanne,2010,26.6,87,3.0,US
1638,Marsanne,2011,41.6666666667,88,5.0,US
1639,Marsanne,2013,27.4285714286,89,3.0,US
1640,Marsanne,2015,30.0,89,3.0,US
1641,Marsanne,2015,30.0,89,3.0,France
1642,Marsanne,2016,20.0,87,2.0,US
1643,Marsanne-Roussanne,2008,20.0,86,2.0,France
1644,Marsanne-Roussanne,2009,28.5,87,3.0,US
1645,Marsanne-Roussanne,2013,28.25,89,3.0,US
1646,Marsanne-Roussanne,2014,39.6666666667,89,4.0,Australia
1647,Marsanne-Roussanne,2014,39.6666666667,89,4.0,US
1648,Marsanne-Roussanne,2015,25.0,87,3.0,Australia
1649,Marsanne-Viognier,2010,20.0,84,2.0,US
1650,Marsanne-Viognier,2014,35.0,89,4.0,US
1651,Marselan,2013,56.0,89,5.0,Israel
1652,Marselan,2014,34.0,89,4.0,Israel
1653,Marselan,2016,12.0,87,0.0,France
1654,Marzemino,2005,13.0,86,0.0,Italy
1655,Marzemino,2008,14.0,85,0.0,Italy
1656,Marzemino,2012,130.0,88,5.0,Italy
1657,Mataro,2000,15.0,85,0.0,US
1658,Mataro,2004,25.0,87,3.0,US
1659,Mataro,2005,28.0,90,3.0,US
1660,Mataro,2007,135.0,88,5.0,Australia
1661,Mataro,2012,75.0,91,5.0,Australia
1662,Mataro,2013,47.6666666667,90,5.0,Spain
1663,Mataro,2015,28.0,90,3.0,Australia
1664,Mataro,2016,32.0,92,4.0,Australia
1665,Maturana,2005,45.0,88,5.0,Spain
1666,Maturana,2009,90.0,87,5.0,Spain
1667,Maturana,2010,62.5,87,5.0,Spain
1668,Mauzac,2013,19.0,87,1.0,France
1669,Mavrodaphne,-1,12.5,86,0.0,Greece
1670,Mavrodaphne,2004,30.0,88,3.0,Greece
1671,Mavrokalavryta,2008,15.0,86,0.0,Greece
1672,Mavrotragano,2008,50.0,90,5.0,Greece
1673,Mavroudi,2003,12.0,87,0.0,Greece
1674,Mavrud,2006,9.0,85,0.0,Bulgaria
1675,Mavrud,2007,16.0,84,1.0,Bulgaria
1676,Mavrud,2012,15.5,90,1.0,Bulgaria
1677,Mavrud,2013,14.5,89,0.0,Bulgaria
1678,Mavrud,2015,14.0,88,0.0,Bulgaria
1679,Mazuelo,2007,95.0,88,5.0,Spain
1680,Mazuelo,2010,105.0,91,5.0,Spain
1681,Melnik,2013,22.3333333333,88,2.0,
1682,Melon,1995,32.0,93,4.0,France
1683,Melon,1997,30.0,92,3.0,France
1684,Melon,1999,30.0,88,3.0,France
1685,Melon,2001,35.0,93,4.0,France
1686,Melon,2002,21.0,91,2.0,France
1687,Melon,2003,20.0,90,2.0,France
1688,Melon,2005,40.6666666667,90,5.0,France
1689,Melon,2006,20.0,89,2.0,France
1690,Melon,2007,16.25,87,1.0,France
1691,Melon,2010,22.0,89,2.0,France
1692,Melon,2011,16.0,88,1.0,France
1693,Melon,2012,17.5,89,1.0,France
1694,Melon,2013,16.4565217391,88,1.0,France
1695,Melon,2014,15.52,88,1.0,France
1696,Melon,2015,14.153846153800002,87,0.0,France
1697,Melon,2016,14.585365853699999,87,0.0,France
1698,Meritage,-1,45.0,87,5.0,US
1699,Meritage,1997,55.0,91,5.0,US
1700,Meritage,1998,50.0,88,5.0,US
1701,Meritage,2000,22.0,87,2.0,US
1702,Meritage,2001,18.0,86,1.0,US
1703,Meritage,2005,39.2631578947,86,4.0,US
1704,Meritage,2006,36.0714285714,85,4.0,US
1705,Meritage,2007,39.64,87,4.0,US
1706,Meritage,2008,37.222222222199996,86,4.0,US
1707,Meritage,2009,30.9545454545,86,4.0,US
1708,Meritage,2010,34.411764705900005,87,4.0,US
1709,Meritage,2011,32.96,87,4.0,Canada
1710,Meritage,2011,32.96,87,4.0,US
1711,Meritage,2012,38.2444444444,88,4.0,US
1712,Meritage,2013,32.1219512195,88,4.0,US
1713,Meritage,2013,32.1219512195,88,4.0,Canada
1714,Meritage,2014,37.4545454545,88,4.0,US
1715,Meritage,2015,26.5,87,3.0,US
1716,Merlot,-1,13.2941176471,84,0.0,US
1717,Merlot,-1,13.2941176471,84,0.0,Ukraine
1718,Merlot,-1,13.2941176471,84,0.0,France
1719,Merlot,1852,27.0,87,3.0,US
1720,Merlot,1996,16.0,87,1.0,US
1721,Merlot,1997,24.529411764699997,87,3.0,South Africa
1722,Merlot,1997,24.529411764699997,87,3.0,US
1723,Merlot,1998,21.512195121999998,85,2.0,US
1724,Merlot,1998,21.512195121999998,85,2.0,South Africa
1725,Merlot,1999,22.883333333299998,87,2.0,US
1726,Merlot,1999,22.883333333299998,87,2.0,South Africa
1727,Merlot,1999,22.883333333299998,87,2.0,Chile
1728,Merlot,2000,21.6875,86,2.0,South Africa
1729,Merlot,2000,21.6875,86,2.0,US
1730,Merlot,2000,21.6875,86,2.0,Australia
1731,Merlot,2001,12.9523809524,84,0.0,Chile
1732,Merlot,2001,12.9523809524,84,0.0,South Africa
1733,Merlot,2002,26.3076923077,85,3.0,Chile
1734,Merlot,2003,51.5384615385,88,5.0,US
1735,Merlot,2004,36.1630434783,87,4.0,US
1736,Merlot,2004,36.1630434783,87,4.0,Israel
1737,Merlot,2005,36.8869047619,86,4.0,US
1738,Merlot,2005,36.8869047619,86,4.0,South Africa
1739,Merlot,2006,29.184079601999997,86,3.0,Argentina
1740,Merlot,2006,29.184079601999997,86,3.0,US
1741,Merlot,2006,29.184079601999997,86,3.0,France
1742,Merlot,2006,29.184079601999997,86,3.0,Israel
1743,Merlot,2006,29.184079601999997,86,3.0,Chile
1744,Merlot,2007,28.6192307692,87,3.0,US
1745,Merlot,2007,28.6192307692,87,3.0,Israel
1746,Merlot,2007,28.6192307692,87,3.0,Chile
1747,Merlot,2007,28.6192307692,87,3.0,France
1748,Merlot,2008,26.582524271799997,86,3.0,Italy
1749,Merlot,2008,26.582524271799997,86,3.0,Argentina
1750,Merlot,2008,26.582524271799997,86,3.0,US
1751,Merlot,2008,26.582524271799997,86,3.0,South Africa
1752,Merlot,2008,26.582524271799997,86,3.0,Israel
1753,Merlot,2008,26.582524271799997,86,3.0,Chile
1754,Merlot,2009,27.388,87,3.0,US
1755,Merlot,2009,27.388,87,3.0,Bulgaria
1756,Merlot,2009,27.388,87,3.0,France
1757,Merlot,2009,27.388,87,3.0,Argentina
1758,Merlot,2009,27.388,87,3.0,Israel
1759,Merlot,2009,27.388,87,3.0,South Africa
1760,Merlot,2009,27.388,87,3.0,Italy
1761,Merlot,2009,27.388,87,3.0,Romania
1762,Merlot,2009,27.388,87,3.0,Chile
1763,Merlot,2009,27.388,87,3.0,Spain
1764,Merlot,2010,29.9801136364,87,3.0,US
1765,Merlot,2010,29.9801136364,87,3.0,Italy
1766,Merlot,2010,29.9801136364,87,3.0,Chile
1767,Merlot,2010,29.9801136364,87,3.0,Israel
1768,Merlot,2010,29.9801136364,87,3.0,France
1769,Merlot,2010,29.9801136364,87,3.0,New Zealand
1770,Merlot,2011,30.9233576642,86,4.0,Chile
1771,Merlot,2011,30.9233576642,86,4.0,US
1772,Merlot,2011,30.9233576642,86,4.0,Israel
1773,Merlot,2011,30.9233576642,86,4.0,Argentina
1774,Merlot,2011,30.9233576642,86,4.0,New Zealand
1775,Merlot,2011,30.9233576642,86,4.0,Canada
1776,Merlot,2011,30.9233576642,86,4.0,Italy
1777,Merlot,2012,33.5382436261,87,4.0,US
1778,Merlot,2012,33.5382436261,87,4.0,Italy
1779,Merlot,2012,33.5382436261,87,4.0,France
1780,Merlot,2012,33.5382436261,87,4.0,Israel
1781,Merlot,2012,33.5382436261,87,4.0,Argentina
1782,Merlot,2012,33.5382436261,87,4.0,Canada
1783,Merlot,2013,32.3608562691,88,4.0,US
1784,Merlot,2013,32.3608562691,88,4.0,Italy
1785,Merlot,2013,32.3608562691,88,4.0,Chile
1786,Merlot,2013,32.3608562691,88,4.0,Portugal
1787,Merlot,2014,27.858267716500002,87,3.0,US
1788,Merlot,2014,27.858267716500002,87,3.0,France
1789,Merlot,2014,27.858267716500002,87,3.0,Chile
1790,Merlot,2014,27.858267716500002,87,3.0,Romania
1791,Merlot,2015,16.9759036145,86,1.0,Romania
1792,Merlot,2015,16.9759036145,86,1.0,US
1793,Merlot,2015,16.9759036145,86,1.0,France
1794,Merlot,2015,16.9759036145,86,1.0,Portugal
1795,Merlot,2015,16.9759036145,86,1.0,Moldova
1796,Merlot,2015,16.9759036145,86,1.0,Bulgaria
1797,Merlot,2015,16.9759036145,86,1.0,Chile
1798,Merlot,2016,11.0,84,0.0,France
1799,Merlot,2016,11.0,84,0.0,Chile
1800,Merlot-Argaman,2010,12.0,85,0.0,Israel
1801,Merlot-Cabernet,2006,8.0,86,0.0,US
1802,Merlot-Cabernet,2007,15.0,86,0.0,Chile
1803,Merlot-Cabernet,2010,13.0,87,0.0,US
1804,Merlot-Cabernet,2014,20.0,89,2.0,US
1805,Merlot-Cabernet Franc,2007,60.0,90,5.0,Slovenia
1806,Merlot-Cabernet Franc,2009,40.75,90,5.0,US
1807,Merlot-Cabernet Franc,2011,45.0,89,5.0,US
1808,Merlot-Cabernet Franc,2013,40.0,89,4.0,US
1809,Merlot-Cabernet Franc,2014,28.8,88,3.0,US
1810,Merlot-Cabernet Sauvignon,1998,14.0,87,0.0,US
1811,Merlot-Cabernet Sauvignon,2001,10.0,84,0.0,South Africa
1812,Merlot-Cabernet Sauvignon,2004,16.0,86,1.0,Spain
1813,Merlot-Cabernet Sauvignon,2005,17.0,87,1.0,South Africa
1814,Merlot-Cabernet Sauvignon,2006,8.0,86,0.0,South Africa
1815,Merlot-Cabernet Sauvignon,2008,62.0,89,5.0,US
1816,Merlot-Cabernet Sauvignon,2011,50.6666666667,86,5.0,US
1817,Merlot-Cabernet Sauvignon,2011,50.6666666667,86,5.0,Brazil
1818,Merlot-Cabernet Sauvignon,2013,40.3333333333,85,5.0,US
1819,Merlot-Cabernet Sauvignon,2013,40.3333333333,85,5.0,Spain
1820,Merlot-Grenache,2009,10.0,89,0.0,France
1821,Merlot-Malbec,2010,12.0,87,0.0,France
1822,Merlot-Malbec,2011,20.0,86,2.0,New Zealand
1823,Merlot-Malbec,2012,20.0,87,2.0,New Zealand
1824,Merlot-Malbec,2015,15.0,86,0.0,France
1825,Merlot-Petite Verdot,2009,20.0,83,2.0,US
1826,Merlot-Shiraz,2009,18.0,86,1.0,South Africa
1827,Merlot-Syrah,2012,24.0,88,3.0,Portugal
1828,Merlot-Syrah,2013,18.0,89,1.0,Bulgaria
1829,Merlot-Tannat,2009,25.0,93,3.0,France
1830,Merlot-Tannat,2011,20.0,89,2.0,France
1831,Merlot-Tannat,2015,10.0,86,0.0,France
1832,Merseguera-Sauvignon Blanc,2015,9.0,85,0.0,Spain
1833,Meseguera,2013,35.0,91,4.0,Spain
1834,Misket,2014,19.0,85,1.0,Turkey
1835,Mission,2013,14.0,85,0.0,US
1836,Mission,2014,16.0,90,1.0,US
1837,Mission,2015,18.0,88,1.0,US
1838,Mission,2016,18.0,89,1.0,US
1839,Molinara,-1,25.0,87,3.0,Italy
1840,Monastrell,1995,12.0,83,0.0,Spain
1841,Monastrell,1999,88.0,97,5.0,Spain
1842,Monastrell,2000,9.0,85,0.0,Spain
1843,Monastrell,2003,65.0,91,5.0,Spain
1844,Monastrell,2008,15.5454545455,86,1.0,Spain
1845,Monastrell,2009,14.0,86,0.0,Spain
1846,Monastrell,2010,20.888888888900002,87,2.0,Spain
1847,Monastrell,2010,20.888888888900002,87,2.0,US
1848,Monastrell,2011,22.0588235294,87,2.0,Spain
1849,Monastrell,2012,24.25,88,3.0,Spain
1850,Monastrell,2013,15.75,86,1.0,Spain
1851,Monastrell,2014,16.1666666667,86,1.0,Spain
1852,Monastrell,2015,23.8571428571,87,2.0,Spain
1853,Monastrell-Petit Verdot,2012,23.0,89,2.0,Spain
1854,Monastrell-Petit Verdot,2016,16.0,87,1.0,Spain
1855,Monastrell-Syrah,2009,13.0,84,0.0,Spain
1856,Monastrell-Syrah,2012,13.0,86,0.0,Spain
1857,Mondeuse,2007,48.0,90,5.0,Italy
1858,Mondeuse,2010,48.0,89,5.0,Italy
1859,Mondeuse,2011,25.0,86,3.0,France
1860,Mondeuse,2013,,87,,France
1861,Mondeuse,2014,23.5,86,2.0,France
1862,Mondeuse,2015,20.0,87,2.0,France
1863,Monica,2010,14.0,85,0.0,Italy
1864,Monica,2011,16.0,88,1.0,Italy
1865,Monica,2014,20.0,88,2.0,Italy
1866,Montepulciano,-1,20.0,84,2.0,Italy
1867,Montepulciano,2000,73.0,90,5.0,Italy
1868,Montepulciano,2001,84.5,90,5.0,Italy
1869,Montepulciano,2003,46.2,87,5.0,Italy
1870,Montepulciano,2004,34.875,87,4.0,Italy
1871,Montepulciano,2005,27.5833333333,87,3.0,Italy
1872,Montepulciano,2006,24.9333333333,87,3.0,Italy
1873,Montepulciano,2007,27.1538461538,88,3.0,Italy
1874,Montepulciano,2008,26.368421052600002,86,3.0,Italy
1875,Montepulciano,2009,26.0,86,3.0,Italy
1876,Montepulciano,2010,25.1578947368,86,3.0,Italy
1877,Montepulciano,2011,17.3181818182,86,1.0,US
1878,Montepulciano,2011,17.3181818182,86,1.0,Italy
1879,Montepulciano,2012,25.6428571429,87,3.0,Italy
1880,Montepulciano,2013,23.2727272727,87,2.0,Italy
1881,Montepulciano,2014,23.75,85,2.0,Italy
1882,Montepulciano,2015,14.3125,85,0.0,Italy
1883,Morava,2011,26.0,87,3.0,Serbia
1884,Morillon,2011,63.0,93,5.0,Austria
1885,Morillon,2013,25.5,89,3.0,Austria
1886,Morillon,2014,23.5,88,2.0,Austria
1887,Morillon,2015,23.5,90,2.0,
1888,Morillon,2015,23.5,90,2.0,Austria
1889,Morio Muskat,1999,18.0,84,1.0,US
1890,Morio Muskat,2010,16.0,90,1.0,US
1891,Moscadello,2003,30.0,88,3.0,Italy
1892,Moscadello,2004,35.0,86,4.0,Italy
1893,Moscadello,2006,,88,,Italy
1894,Moscadello,2007,,93,,Italy
1895,Moscatel,1980,137.0,93,5.0,Portugal
1896,Moscatel,1999,137.0,90,5.0,Portugal
1897,Moscatel,2001,21.0,92,2.0,Portugal
1898,Moscatel,2007,41.5,90,5.0,Spain
1899,Moscatel,2009,26.6666666667,86,3.0,Spain
1900,Moscatel,2011,28.2,87,3.0,Portugal
1901,Moscatel,2011,28.2,87,3.0,Spain
1902,Moscatel,2012,27.75,88,3.0,Spain
1903,Moscatel,2013,35.0,93,4.0,Spain
1904,Moscatel Roxo,2002,25.0,91,3.0,Portugal
1905,Moscatel Roxo,2006,25.0,92,3.0,Portugal
1906,Moscatel Roxo,2009,,94,,Portugal
1907,Moscatel Roxo,2011,,86,,Portugal
1908,Moscatel Roxo,2013,19.0,86,1.0,Portugal
1909,Moscatel Roxo,2015,19.0,88,1.0,Portugal
1910,Moscato,-1,11.767857142899999,84,0.0,Italy
1911,Moscato,-1,11.767857142899999,84,0.0,US
1912,Moscato,-1,11.767857142899999,84,0.0,Spain
1913,Moscato,-1,11.767857142899999,84,0.0,South Africa
1914,Moscato,1870,13.0,87,0.0,Italy
1915,Moscato,1999,11.0,90,0.0,US
1916,Moscato,2001,15.0,89,0.0,US
1917,Moscato,2003,,92,,Italy
1918,Moscato,2005,56.1666666667,88,5.0,Italy
1919,Moscato,2006,33.8,89,4.0,Italy
1920,Moscato,2007,22.7777777778,87,2.0,Italy
1921,Moscato,2009,22.0666666667,87,2.0,Italy
1922,Moscato,2010,17.9333333333,86,1.0,US
1923,Moscato,2010,17.9333333333,86,1.0,Italy
1924,Moscato,2011,15.746268656700002,85,1.0,Italy
1925,Moscato,2011,15.746268656700002,85,1.0,Argentina
1926,Moscato,2011,15.746268656700002,85,1.0,US
1927,Moscato,2011,15.746268656700002,85,1.0,Australia
1928,Moscato,2012,13.3125,85,0.0,US
1929,Moscato,2012,13.3125,85,0.0,Italy
1930,Moscato,2012,13.3125,85,0.0,Argentina
1931,Moscato,2013,15.88,87,1.0,Italy
1932,Moscato,2013,15.88,87,1.0,Slovenia
1933,Moscato,2013,15.88,87,1.0,US
1934,Moscato,2013,15.88,87,1.0,Spain
1935,Moscato,2015,16.1904761905,87,1.0,Italy
1936,Moscato,2015,16.1904761905,87,1.0,US
1937,Moscato,2016,11.0,85,0.0,US
1938,Moscato,2016,11.0,85,0.0,Romania
1939,Moscato,2016,11.0,85,0.0,Brazil
1940,Moscato,2017,15.0,84,0.0,Brazil
1941,Moscato di Noto,2007,40.0,92,4.0,Italy
1942,Moscato Giallo,2008,,93,,Italy
1943,Moscato Giallo,2009,27.0,86,3.0,Italy
1944,Moscato Giallo,2012,17.5,85,1.0,Italy
1945,Moscato Giallo,2014,25.0,88,3.0,Italy
1946,Moscato Rosa,2012,30.0,90,3.0,Italy
1947,Moscato Rosa,2015,37.0,90,4.0,Italy
1948,Moschofilero,-1,15.0,86,0.0,Greece
1949,Moschofilero,2007,14.5,87,0.0,Greece
1950,Moschofilero,2008,13.0,85,0.0,Greece
1951,Moschofilero,2010,14.666666666700001,86,0.0,Greece
1952,Moschofilero,2011,15.0,89,0.0,Greece
1953,Moschofilero,2013,16.6666666667,90,1.0,Greece
1954,Moschofilero,2014,18.0,92,1.0,Greece
1955,Moschofilero,2015,15.1,88,1.0,Greece
1956,Moschofilero,2016,17.0,92,1.0,Greece
1957,Moschofilero-Chardonnay,2015,13.0,85,0.0,Greece
1958,Mtsvane,2010,25.0,90,3.0,Georgia
1959,Mtsvane,2013,30.0,87,3.0,
1960,Mtsvane,2014,13.0,87,0.0,Georgia
1961,Mtsvane,2015,15.0,86,0.0,Georgia
1962,Muscadel,2008,30.0,88,3.0,France
1963,Muscadelle,-1,160.3333333333,94,5.0,Australia
1964,Muscadelle,2009,65.0,90,5.0,France
1965,Muscadelle,2013,27.0,91,3.0,France
1966,Muscadelle,2014,29.0,90,3.0,France
1967,Muscadelle,2015,29.0,90,3.0,France
1968,Muscadine,2013,20.0,85,2.0,US
1969,Muscadine,2014,25.0,86,3.0,US
1970,Muscat,-1,64.85,90,5.0,Greece
1971,Muscat,-1,64.85,90,5.0,Australia
1972,Muscat,-1,64.85,90,5.0,Spain
1973,Muscat,1998,7.0,87,0.0,Portugal
1974,Muscat,1999,9.5,87,0.0,US
1975,Muscat,2002,14.0,85,0.0,US
1976,Muscat,2003,30.0,87,3.0,Greece
1977,Muscat,2004,21.0,87,2.0,France
1978,Muscat,2010,15.0,88,0.0,France
1979,Muscat,2010,15.0,88,0.0,US
1980,Muscat,2011,23.5714285714,86,2.0,France
1981,Muscat,2014,26.7333333333,88,3.0,France
1982,Muscat,2014,26.7333333333,88,3.0,US
1983,Muscat,2015,23.214285714299997,88,2.0,Hungary
1984,Muscat,2015,23.214285714299997,88,2.0,France
1985,Muscat Blanc,2006,18.0,90,1.0,Hungary
1986,Muscat Blanc,2007,24.5,92,3.0,US
1987,Muscat Blanc,2008,19.0,89,1.0,US
1988,Muscat Blanc,2009,20.0,88,2.0,US
1989,Muscat Blanc,2010,18.0,88,1.0,US
1990,Muscat Blanc,2012,20.0,87,2.0,US
1991,Muscat Canelli,1999,12.0,88,0.0,US
1992,Muscat Canelli,2000,32.0,93,4.0,US
1993,Muscat Canelli,2001,12.0,89,0.0,US
1994,Muscat Canelli,2006,15.0,85,0.0,US
1995,Muscat Canelli,2009,20.3333333333,87,2.0,US
1996,Muscat Canelli,2010,14.0,87,0.0,US
1997,Muscat Canelli,2012,19.625,86,2.0,US
1998,Muscat Canelli,2015,19.3333333333,87,1.0,US
1999,Muscat Canelli,2016,27.0,88,3.0,US
2000,Muscat d'Alexandrie,2003,16.0,88,1.0,France
2001,Muscat d'Alexandrie,2010,15.0,84,0.0,Chile
2002,Muscat d'Alexandrie,2014,25.0,87,3.0,US
2003,Muscat Hamburg,2012,32.0,88,4.0,US
2004,Muscat Hamburg,2013,12.0,88,0.0,US
2005,Muscat of Alexandria,2014,26.0,91,3.0,Spain
2006,Muscatel,2011,17.6666666667,87,1.0,Mexico
2007,Muskat,2013,,90,,Austria
2008,Muskat Ottonel,2006,12.0,84,0.0,Austria
2009,Muskat Ottonel,2007,7.0,84,0.0,Austria
2010,Muskat Ottonel,2008,,93,,Austria
2011,Muskat Ottonel,2009,9.0,80,0.0,Bulgaria
2012,Muskat Ottonel,2010,13.0,89,0.0,Austria
2013,Muskat Ottonel,2012,17.5,85,1.0,US
2014,Muskat Ottonel,2012,17.5,85,1.0,Austria
2015,Muskat Ottonel,2014,20.0,89,2.0,US
