variety,year,price,points,priceq
Treixadura                ,2014,18.0,87,1.0
Trepat                    ,-1,13.666666666700001,85,0.0
Trepat                    ,2008,25.0,90,3.0
Trepat                    ,2010,23.0,86,2.0
Trepat                    ,2012,22.0,89,2.0
Trepat                    ,2013,28.0,89,3.0
Trincadeira               ,2004,14.0,87,0.0
Trincadeira               ,2005,19.0,89,1.0
Trincadeira               ,2006,16.5,88,1.0
Trincadeira               ,2007,20.0,88,2.0
Trincadeira               ,2008,45.0,87,5.0
Trincadeira               ,2009,17.5,86,1.0
Trincadeira               ,2010,,87,
Trincadeira               ,2011,20.0,88,2.0
Trincadeira               ,2012,20.0,87,2.0
Trincadeira               ,2013,25.25,88,3.0
Trincadeira               ,2015,12.666666666700001,87,0.0
Trincadeira               ,2016,16.0,87,1.0
Trollinger                ,2013,22.0,93,2.0
Trollinger                ,2014,21.0,88,2.0
Trousseau                 ,2011,31.75,86,4.0
Trousseau                 ,2014,49.5,89,5.0
Trousseau Gris            ,2005,19.0,84,1.0
Trousseau Gris            ,2014,26.0,93,3.0
Tsapournakos              ,2014,27.0,90,3.0
Tsolikouri                ,2015,14.0,87,0.0
Turbiana                  ,2007,46.0,87,5.0
Turbiana                  ,2009,26.0,88,3.0
Turbiana                  ,2010,33.2,86,4.0
Turbiana                  ,2011,28.5714285714,89,3.0
Turbiana                  ,2012,23.275862069000002,88,2.0
Turbiana                  ,2013,24.133333333299998,88,3.0
Turbiana                  ,2014,23.1666666667,88,2.0
Turbiana                  ,2015,21.24,89,2.0
Turbiana                  ,2016,21.681818181799997,89,2.0
TÄmĂ˘ioasÄ RomĂ˘neascÄ ,2015,10.0,89,0.0
TÄmĂ˘ioasÄ RomĂ˘neascÄ ,2016,12.0,87,0.0
Ugni Blanc                ,2014,27.0,90,3.0
Ugni Blanc                ,2015,27.0,90,3.0
Ugni Blanc                ,2016,27.0,92,3.0
Ugni Blanc-Colombard      ,2007,9.0,85,0.0
Ugni Blanc-Colombard      ,2008,11.0,85,0.0
Ugni Blanc-Colombard      ,2011,12.0,86,0.0
Ugni Blanc-Colombard      ,2012,12.0,85,0.0
Ugni Blanc-Colombard      ,2014,12.0,86,0.0
Ugni Blanc-Colombard      ,2015,10.5,86,0.0
Ugni Blanc-Colombard      ,2016,10.5,86,0.0
Uva di Troia              ,2004,44.0,88,5.0
Uva di Troia              ,2005,27.0,88,3.0
Uva di Troia              ,2006,18.0,86,1.0
Uva di Troia              ,2007,30.0,88,3.0
Uva di Troia              ,2008,18.0,86,1.0
Uva di Troia              ,2009,22.0,87,2.0
Uva di Troia              ,2012,22.4,88,2.0
Uva di Troia              ,2013,20.0,87,2.0
Uvalino                   ,2011,29.0,88,3.0
ValdiguiĂŠ                ,2011,10.0,86,0.0
ValdiguiĂŠ                ,2012,24.0,90,3.0
ValdiguiĂŠ                ,2013,50.0,86,5.0
ValdiguiĂŠ                ,2014,10.0,87,0.0
ValdiguiĂŠ                ,2015,10.0,87,0.0
Valvin Muscat             ,2013,13.0,87,0.0
Veltliner                 ,2011,30.0,91,3.0
Veltliner                 ,2012,34.0,90,4.0
Veltliner                 ,2013,20.0,88,2.0
Verdeca                   ,2009,22.0,90,2.0
Verdeca                   ,2010,12.5,85,0.0
Verdeca                   ,2011,15.5,85,1.0
Verdejo                   ,-1,35.0,86,4.0
Verdejo                   ,2000,11.0,84,0.0
Verdejo                   ,2005,17.0,84,1.0
Verdejo                   ,2006,17.363636363599998,86,1.0
Verdejo                   ,2007,15.5555555556,87,1.0
Verdejo                   ,2008,17.5,85,1.0
Verdejo                   ,2009,17.8333333333,87,1.0
Verdejo                   ,2010,14.125,85,0.0
Verdejo                   ,2011,16.0,85,1.0
Verdejo                   ,2012,15.7857142857,85,1.0
Verdejo                   ,2013,15.326086956500001,86,1.0
Verdejo                   ,2014,15.693877551,85,1.0
Verdejo                   ,2015,17.7209302326,87,1.0
Verdejo                   ,2016,15.8846153846,86,1.0
Verdejo-Sauvignon Blanc   ,2010,10.0,84,0.0
Verdejo-Sauvignon Blanc   ,2011,10.0,86,0.0
Verdejo-Sauvignon Blanc   ,2012,10.0,83,0.0
Verdejo-Sauvignon Blanc   ,2016,9.0,85,0.0
Verdejo-Viura             ,2008,12.333333333299999,84,0.0
Verdejo-Viura             ,2009,10.0,86,0.0
Verdejo-Viura             ,2010,10.0,87,0.0
Verdejo-Viura             ,2011,11.666666666700001,86,0.0
Verdejo-Viura             ,2012,11.5,83,0.0
Verdejo-Viura             ,2013,9.75,87,0.0
Verdejo-Viura             ,2014,10.0,85,0.0
Verdejo-Viura             ,2015,9.3333333333,86,0.0
Verdejo-Viura             ,2016,16.0,85,1.0
Verdelho                  ,-1,32.0,89,4.0
Verdelho                  ,1973,220.0,96,5.0
Verdelho                  ,2005,16.0,83,1.0
Verdelho                  ,2006,13.0,87,0.0
Verdelho                  ,2007,15.0,86,0.0
Verdelho                  ,2008,19.0,89,1.0
Verdelho                  ,2009,14.2857142857,86,0.0
Verdelho                  ,2010,17.3333333333,87,1.0
Verdelho                  ,2011,16.25,87,1.0
Verdelho                  ,2012,16.3333333333,86,1.0
Verdelho                  ,2013,14.666666666700001,86,0.0
Verdelho                  ,2014,16.2,87,1.0
Verdelho                  ,2015,20.1818181818,87,2.0
Verdelho                  ,2016,14.166666666700001,87,0.0
Verdicchio                ,-1,35.0,88,4.0
Verdicchio                ,2001,30.0,90,3.0
Verdicchio                ,2003,22.0,89,2.0
Verdicchio                ,2004,27.8,88,3.0
Verdicchio                ,2005,29.6666666667,87,3.0
Verdicchio                ,2006,24.0,87,3.0
Verdicchio                ,2007,27.0,86,3.0
Verdicchio                ,2008,26.6666666667,87,3.0
Verdicchio                ,2009,30.714285714299997,89,4.0
Verdicchio                ,2010,24.4285714286,86,3.0
Verdicchio                ,2011,23.6470588235,87,2.0
Verdicchio                ,2012,19.0588235294,88,1.0
Verdicchio                ,2013,27.5,90,3.0
Verdicchio                ,2014,20.72,87,2.0
Verdicchio                ,2015,15.352941176500002,87,1.0
Verdil                    ,2014,18.0,86,1.0
Verdosilla                ,2016,17.0,84,1.0
Verduzzo                  ,2005,,94,
Verduzzo                  ,2006,30.0,88,3.0
Verduzzo                  ,2007,39.0,88,4.0
Verduzzo                  ,2008,18.0,92,1.0
Verduzzo Friulano         ,2008,63.5,89,5.0
Verduzzo Friulano         ,2010,36.0,88,4.0
Vermentino                ,-1,20.0,92,2.0
Vermentino                ,1898,18.0,87,1.0
Vermentino                ,2001,18.0,91,1.0
Vermentino                ,2006,25.0,87,3.0
Vermentino                ,2007,16.75,86,1.0
Vermentino                ,2008,23.0833333333,86,2.0
Vermentino                ,2009,18.7894736842,87,1.0
Vermentino                ,2010,20.6666666667,85,2.0
Vermentino                ,2011,23.75,87,2.0
Vermentino                ,2012,22.25,86,2.0
Vermentino                ,2013,28.0,88,3.0
Vermentino                ,2014,20.894736842100002,88,2.0
Vermentino                ,2015,23.782608695700002,88,2.0
Vermentino                ,2016,23.4117647059,88,2.0
Vermentino Nero           ,2004,45.0,88,5.0
Vernaccia                 ,1929,19.5,86,1.0
Vernaccia                 ,2000,11.0,87,0.0
Vernaccia                 ,2003,25.5,87,3.0
Vernaccia                 ,2004,30.0,88,3.0
Vernaccia                 ,2005,22.0,86,2.0
Vernaccia                 ,2006,22.1666666667,87,2.0
Vernaccia                 ,2007,16.8461538462,86,1.0
Vernaccia                 ,2008,25.0,88,3.0
Vernaccia                 ,2009,14.666666666700001,85,0.0
Vernaccia                 ,2010,14.333333333299999,85,0.0
Vernaccia                 ,2011,23.1111111111,87,2.0
Vernaccia                 ,2012,30.6,87,4.0
Vernaccia                 ,2013,19.555555555599998,87,1.0
Vernaccia                 ,2014,18.12,87,1.0
Vernaccia                 ,2015,15.6896551724,87,1.0
Vernaccia                 ,2016,14.666666666700001,87,0.0
Vespaiolo                 ,2008,40.0,92,4.0
Vespolina                 ,2013,25.0,88,3.0
Vespolina                 ,2015,25.0,88,3.0
Vidadillo                 ,2007,24.0,89,3.0
Vidal                     ,2011,51.6666666667,89,5.0
Vidal                     ,2012,45.0,91,5.0
Vidal                     ,2013,32.25,90,4.0
Vidal                     ,2015,14.0,85,0.0
Vidal                     ,2016,28.0,85,3.0
Vidal Blanc               ,-1,11.0,86,0.0
Vidal Blanc               ,1852,46.0,90,5.0
Vidal Blanc               ,1997,80.0,89,5.0
Vidal Blanc               ,1998,50.5,82,5.0
Vidal Blanc               ,1999,25.0,87,3.0
Vidal Blanc               ,2005,20.0,91,2.0
Vidal Blanc               ,2006,44.0,89,5.0
Vidal Blanc               ,2007,46.111111111099994,87,5.0
Vidal Blanc               ,2008,55.0,89,5.0
Vidal Blanc               ,2009,35.0,85,4.0
Vidal Blanc               ,2010,27.6666666667,86,3.0
Vidal Blanc               ,2011,31.1111111111,86,4.0
Vidal Blanc               ,2012,36.4,85,4.0
Vidal Blanc               ,2014,14.0,86,0.0
Vidal Blanc               ,2015,17.25,86,1.0
Vidal Blanc               ,2016,15.5,85,1.0
Vignoles                  ,-1,10.0,85,0.0
Vignoles                  ,1998,18.0,87,1.0
Vignoles                  ,1999,15.0,86,0.0
Vignoles                  ,2006,25.0,84,3.0
Vignoles                  ,2007,17.0,86,1.0
Vignoles                  ,2008,16.0,80,1.0
Vignoles                  ,2009,14.0,87,0.0
Vignoles                  ,2010,21.0,86,2.0
Vignoles                  ,2013,20.0,88,2.0
Vilana                    ,2007,16.0,84,1.0
Vilana                    ,2010,13.0,88,0.0
Vilana                    ,2015,13.0,89,0.0
VinhĂŁo                   ,-1,26.0,85,3.0
VinhĂŁo                   ,2011,18.0,86,1.0
VinhĂŁo                   ,2012,,88,
Viognier                  ,-1,15.0,81,0.0
Viognier                  ,1850,24.0,91,3.0
Viognier                  ,1999,14.5,84,0.0
Viognier                  ,2000,18.0,85,1.0
Viognier                  ,2001,19.8,84,2.0
Viognier                  ,2002,25.0,80,3.0
Viognier                  ,2005,26.6666666667,87,3.0
Viognier                  ,2006,19.9166666667,86,2.0
Viognier                  ,2007,22.96,86,2.0
Viognier                  ,2008,23.14,86,2.0
Viognier                  ,2009,23.9428571429,87,3.0
Viognier                  ,2010,28.956043956,87,3.0
Viognier                  ,2011,25.0408163265,87,3.0
Viognier                  ,2012,27.7063492063,88,3.0
Viognier                  ,2013,27.353846153800003,88,3.0
Viognier                  ,2014,28.1507936508,88,3.0
Viognier                  ,2015,27.2063492063,88,3.0
Viognier                  ,2016,25.04,88,3.0
Viognier-Chardonnay       ,2009,16.0,83,1.0
Viognier-Chardonnay       ,2010,,89,
Viognier-Chardonnay       ,2011,16.0,87,1.0
Viognier-Chardonnay       ,2012,,87,
Viognier-Chardonnay       ,2013,20.5,83,2.0
Viognier-Chardonnay       ,2014,29.5,86,3.0
Viognier-Chardonnay       ,2015,16.0,85,1.0
Viognier-GewĂźrztraminer  ,2014,15.0,86,0.0
Viognier-Grenache Blanc   ,2009,35.0,87,4.0
Viognier-Grenache Blanc   ,2014,27.0,91,3.0
Viognier-Grenache Blanc   ,2016,34.0,91,4.0
Viognier-Marsanne         ,2008,28.0,90,3.0
Viognier-Marsanne         ,2009,16.0,86,1.0
Viognier-Marsanne         ,2015,17.0,89,1.0
Viognier-Roussanne        ,2006,15.0,83,0.0
Viognier-Roussanne        ,2007,18.0,84,1.0
Viognier-Roussanne        ,2008,30.0,94,3.0
Viognier-Roussanne        ,2011,65.0,92,5.0
Viognier-Roussanne        ,2012,14.0,89,0.0
Viognier-Roussanne        ,2013,18.0,91,1.0
Viognier-Roussanne        ,2015,20.0,83,2.0
Viognier-ValdiguiĂŠ       ,2007,17.0,84,1.0
Viosinho                  ,2013,35.0,91,4.0
Viosinho                  ,2014,22.0,88,2.0
Viosinho                  ,2015,16.0,87,1.0
Vital                     ,2012,,90,
Vitovska                  ,2006,85.0,90,5.0
Vitovska                  ,2011,23.0,90,2.0
Viura                     ,2000,13.0,86,0.0
Viura                     ,2003,26.0,91,3.0
Viura                     ,2006,10.0,82,0.0
Viura                     ,2007,10.6,85,0.0
Viura                     ,2008,19.6666666667,87,2.0
Viura                     ,2009,14.75,86,0.0
Viura                     ,2010,17.0,85,1.0
Viura                     ,2011,15.6363636364,83,1.0
Viura                     ,2012,13.7368421053,84,0.0
Viura                     ,2013,16.571428571400002,83,1.0
Viura                     ,2014,13.4375,84,0.0
Viura                     ,2015,19.0588235294,86,1.0
Viura                     ,2016,13.75,86,0.0
Viura-Chardonnay          ,-1,12.0,84,0.0
Viura-Chardonnay          ,2010,14.0,85,0.0
Viura-Chardonnay          ,2011,9.0,86,0.0
Viura-Chardonnay          ,2012,9.0,81,0.0
Viura-Chardonnay          ,2013,11.0,85,0.0
Viura-Chardonnay          ,2014,10.0,85,0.0
Viura-Chardonnay          ,2015,12.0,85,0.0
Viura-Verdejo             ,2007,11.0,86,0.0
Viura-Verdejo             ,2014,13.0,83,0.0
Vranac                    ,2014,11.0,86,0.0
Vranec                    ,2007,14.5,84,0.0
Vranec                    ,2011,20.0,89,2.0
Vranec                    ,2013,15.0,89,0.0
Weissburgunder            ,2006,19.0,87,1.0
Weissburgunder            ,2007,26.5,88,3.0
Weissburgunder            ,2008,37.0,90,4.0
Weissburgunder            ,2009,19.0,87,1.0
Weissburgunder            ,2011,22.0,89,2.0
Weissburgunder            ,2012,29.875,89,3.0
Weissburgunder            ,2013,26.6,88,3.0
Weissburgunder            ,2014,26.1,89,3.0
Weissburgunder            ,2015,27.8,90,3.0
Weissburgunder            ,2016,19.25,91,1.0
Welschriesling            ,-1,25.0,86,3.0
Welschriesling            ,2000,21.0,85,2.0
Welschriesling            ,2001,25.0,87,3.0
Welschriesling            ,2005,37.0,92,4.0
Welschriesling            ,2006,40.0,91,4.0
Welschriesling            ,2007,28.0,87,3.0
Welschriesling            ,2008,57.5,93,5.0
Welschriesling            ,2009,22.3333333333,87,2.0
Welschriesling            ,2010,29.0,87,3.0
Welschriesling            ,2011,25.0,85,3.0
Welschriesling            ,2012,33.0,91,4.0
Welschriesling            ,2013,26.25,91,3.0
Welschriesling            ,2014,15.0,82,0.0
Welschriesling            ,2015,13.0,88,0.0
Welschriesling            ,2016,15.0,88,0.0
White Blend               ,-1,17.6476190476,85,1.0
White Blend               ,1877,23.5,88,2.0
White Blend               ,1898,28.3333333333,89,3.0
White Blend               ,1985,60.0,92,5.0
White Blend               ,1994,140.0,93,5.0
White Blend               ,1996,40.0,92,4.0
White Blend               ,1997,170.0,97,5.0
White Blend               ,1998,26.0,85,3.0
White Blend               ,1999,20.3571428571,87,2.0
White Blend               ,2000,21.4545454545,86,2.0
White Blend               ,2001,24.181818181799997,88,3.0
White Blend               ,2002,21.294117647100002,87,2.0
White Blend               ,2003,59.714285714300004,91,5.0
White Blend               ,2004,44.1,89,5.0
White Blend               ,2005,36.2333333333,87,4.0
White Blend               ,2006,26.835294117600004,87,3.0
White Blend               ,2007,22.7387387387,86,2.0
White Blend               ,2008,25.108910891100003,87,3.0
White Blend               ,2009,23.4246575342,87,2.0
White Blend               ,2010,21.8390804598,86,2.0
White Blend               ,2011,22.7543859649,86,2.0
White Blend               ,2012,24.4928229665,87,3.0
White Blend               ,2013,23.683397683400003,87,2.0
White Blend               ,2014,23.515037594000002,87,2.0
White Blend               ,2015,20.052,87,2.0
White Blend               ,2016,20.21,87,2.0
White Port                ,-1,40.0,89,4.0
White Riesling            ,1997,25.0,94,3.0
White Riesling            ,1998,7.0,88,0.0
White Riesling            ,1999,8.0,88,0.0
White Riesling            ,2001,12.0,88,0.0
White Riesling            ,2006,29.0,93,3.0
White Riesling            ,2007,15.5,87,1.0
White Riesling            ,2008,15.5,85,1.0
White Riesling            ,2010,10.0,86,0.0
White Riesling            ,2011,26.0,89,3.0
White Riesling            ,2012,9.0,88,0.0
Xarel-lo                  ,2000,15.0,84,0.0
Xarel-lo                  ,2007,13.0,82,0.0
Xarel-lo                  ,2010,30.0,84,3.0
Xarel-lo                  ,2012,13.0,83,0.0
Xarel-lo                  ,2013,17.75,86,1.0
Xarel-lo                  ,2014,16.25,85,1.0
Xarel-lo                  ,2015,14.833333333299999,86,0.0
Xarel-lo                  ,2016,14.0,87,0.0
Xinisteri                 ,2000,20.0,89,2.0
Xinomavro                 ,2001,35.0,83,4.0
Xinomavro                 ,2003,16.0,87,1.0
Xinomavro                 ,2004,20.3333333333,85,2.0
Xinomavro                 ,2005,21.0,84,2.0
Xinomavro                 ,2006,22.0,86,2.0
Xinomavro                 ,2007,26.6666666667,86,3.0
Xinomavro                 ,2008,25.3333333333,87,3.0
Xinomavro                 ,2009,13.0,87,0.0
Xinomavro                 ,2010,22.75,86,2.0
Xinomavro                 ,2011,22.0,87,2.0
Xinomavro                 ,2012,23.3333333333,89,2.0
Xinomavro                 ,2013,16.0,89,1.0
Xynisteri                 ,2010,16.0,85,1.0
Xynisteri                 ,2014,21.0,89,2.0
Yapincak                  ,2014,16.0,87,1.0
Yapincak                  ,2015,20.0,84,2.0
Zelen                     ,2011,,88,
Zibibbo                   ,2004,47.0,88,5.0
Zibibbo                   ,2006,42.2,89,5.0
Zibibbo                   ,2007,48.0,93,5.0
Zibibbo                   ,2008,40.0,95,4.0
Zibibbo                   ,2010,31.6666666667,88,4.0
Zibibbo                   ,2011,22.0,87,2.0
Zibibbo                   ,2012,45.0,93,5.0
Zibibbo                   ,2013,44.0,89,5.0
Zibibbo                   ,2014,39.0,93,4.0
Zibibbo                   ,2015,19.6666666667,87,2.0
Zibibbo                   ,2016,20.0,88,2.0
Zierfandler               ,2008,,91,
Zierfandler               ,2009,,93,
Zierfandler               ,2011,38.0,89,4.0
Zierfandler               ,2012,30.0,91,3.0
Zierfandler               ,2013,37.0,90,4.0
Zierfandler               ,2014,29.5,90,3.0
Zierfandler               ,2015,36.6666666667,89,4.0
Zierfandler               ,2016,19.0,92,1.0
Zierfandler-Rotgipfler    ,2013,22.5,90,2.0
Zierfandler-Rotgipfler    ,2015,25.0,89,3.0
Zierfandler-Rotgipfler    ,2016,25.0,92,3.0
Zinfandel                 ,-1,13.2307692308,83,0.0
Zinfandel                 ,1997,20.8285714286,86,2.0
Zinfandel                 ,1998,20.978723404300002,87,2.0
Zinfandel                 ,1999,21.24,86,2.0
Zinfandel                 ,2000,23.9375,86,3.0
Zinfandel                 ,2001,27.3333333333,89,3.0
Zinfandel                 ,2002,31.0,90,4.0
Zinfandel                 ,2003,28.0,85,3.0
Zinfandel                 ,2004,28.305555555599998,85,3.0
Zinfandel                 ,2005,29.5923076923,86,3.0
Zinfandel                 ,2006,28.165605095500002,86,3.0
Zinfandel                 ,2007,29.1796407186,87,3.0
Zinfandel                 ,2008,27.1032258065,86,3.0
Zinfandel                 ,2009,28.230452674899997,86,3.0
Zinfandel                 ,2010,29.845864661700002,86,3.0
Zinfandel                 ,2011,29.730434782600003,87,3.0
Zinfandel                 ,2012,30.807807807800003,88,4.0
Zinfandel                 ,2013,31.9325,89,4.0
Zinfandel                 ,2014,32.875,89,4.0
Zinfandel                 ,2015,30.4949494949,89,4.0
Zinfandel                 ,2016,13.2,86,0.0
Zlahtina                  ,2006,13.0,84,0.0
Zlahtina                  ,2012,16.0,88,1.0
Zweigelt                  ,2005,30.0,86,3.0
Zweigelt                  ,2006,16.7777777778,86,1.0
